,PetID,sentiment_document_score,sentiment_document_magnitude
816,d3968a6b0,0.0,1.2
817,dfb59bbe9,0.9,0.9
818,a01ad9084,0.8,1.6
819,a86f09670,0.3,4.0
820,598f1fdae,0.1,0.8
821,c40b30ff3,0.6,0.6
822,6134ae21d,0.3,6.1
823,d9f692e74,0.2,11.2
824,775da0afe,0.2,2.1
825,fbf954ea2,0.3,1.1
826,1d3dd0cb8,0.3,0.6
827,f5e706014,0.2,3.7
828,e2c1b469e,0.0,0.7
829,c335ad2df,0.3,7.7
830,8969b314b,0.7,2.1
831,b4d6d190d,0.9,0.9
832,fab063ed4,0.2,1.4
833,db23b96cb,0.4,2.1
834,ecd574ddb,0.0,4.0
835,e333feca8,0.0,0.4
836,87b753139,0.1,2.4
837,0792dbfa4,-0.3,0.3
838,48f20f515,0.7,0.7
839,be38039cc,0.8,3.2
840,5e74dfc90,0.0,3.3
841,69a15acbb,0.2,2.8
842,8e2723a38,0.1,6.8
843,9c7476c25,0.3,0.6
844,cd4b05b8c,0.7,2.1
845,342400751,0.3,1.7
846,b12fb6709,-0.2,1.9
847,ef1d7c2a1,0.2,0.2
848,106e252d9,0.6,3.8
849,b30bcaab6,0.4,1.6
850,bcee746ce,0.8,0.8
851,d30dcea91,0.4,1.5
852,29f54c6ff,0.2,7.5
853,a143b5edf,0.3,0.3
854,5b945da83,0.0,0.0
855,c2e4ec0c2,0.5,2.1
856,18c3b1a1a,0.2,1.5
857,ff4b9b3b4,0.0,2.0
858,a1b34954b,0.3,1.6
859,fd6dd3835,0.2,3.0
860,9e7aa5866,0.0,1.8
861,a31508650,0.1,0.5
862,7d9d04836,0.2,1.3
863,ba433a9d3,0.9,0.9
864,fe22cc3da,0.0,0.9
865,5e10e3f87,0.6,2.6
866,75fa09239,0.5,3.5
867,38436063c,0.0,1.9
868,c2cad7ef6,0.0,1.1
869,f7ada8363,0.4,0.9
870,6c9382d17,0.0,0.1
871,456c7a365,0.4,0.8
872,0690278af,0.0,0.0
873,bb61d1c46,0.5,3.7
874,dd62a2e7f,-0.1,1.6
875,a08030c6f,0.0,0.9
876,c251767cf,-0.1,0.1
877,505c5d7c6,0.4,3.1
878,657a54d36,0.2,4.1
879,1b9cedf4a,0.0,2.3
880,0d4e81870,0.0,0.9
881,31dbaafaa,0.3,2.4
882,cd5a7effb,0.3,1.0
883,bc4e5abfd,0.4,9.2
884,c9feb3eb3,0.5,1.6
885,d4aa3713a,0.3,0.6
886,eb77432cd,0.2,3.1
887,fb0180584,0.0,1.1
888,8d39e0fa1,0.3,2.0
889,bef897b2b,0.1,2.1
890,518384a79,0.4,0.4
891,a6a0b1762,0.4,3.4
892,7a860f4b4,0.0,0.0
893,130797334,0.4,2.0
894,254c3305f,0.4,2.9
895,ff832cb7e,0.3,3.7
896,feec7a438,0.0,0.0
897,5e54f4e06,-0.1,0.3
898,b2dbd92b1,0.0,2.7
899,026c202c6,0.3,2.4
900,6627a8ab8,0.4,0.8
901,6c5fb38d4,0.1,1.2
902,a4edd47eb,0.3,3.6
903,faf13c5cd,0.3,1.9
904,b181fa99a,0.0,0.0
905,c6ce1ed64,0.1,1.1
906,1cbaa3e59,0.1,1.8
907,59e59bd5a,0.8,0.8
908,faa62a75b,0.8,0.8
909,a75703051,0.2,0.5
910,01d0a7f3f,0.3,1.4
911,3503528f8,0.9,0.9
912,80e8288c9,0.3,2.2
913,b3c2305b0,0.2,2.4
914,394217006,0.5,2.0
915,251bace70,0.2,0.4
916,f8213a645,0.0,0.5
917,23d2b8824,0.5,2.5
918,282f456cb,0.5,1.0
919,14e788800,0.1,0.3
920,a6830bac1,0.3,0.6
921,a0eec326f,0.0,2.9
922,2599e55c5,0.5,1.5
923,ad5021d77,0.1,0.7
924,8a2faaf1f,0.4,8.7
925,9a798bc44,0.8,0.8
926,b8dd18a5a,0.2,2.3
927,2f8471836,0.2,3.8
928,a83d95ead,0.9,0.9
929,105c28771,0.9,0.9
930,a2c44e0b3,0.4,1.3
931,e5f76fab6,0.6,1.3
932,83ea92fcc,0.9,0.9
933,7b36167be,0.7,0.7
934,a5965cea5,0.9,0.9
935,636d6a0d9,0.6,2.4
936,cd8e8d7a1,0.2,1.0
937,ab8dfa983,0.1,0.1
938,f618c35b8,0.0,0.7
939,45afc38e4,0.4,1.8
940,61fdcb2ec,0.9,0.9
941,7a84326ff,0.7,1.4
942,d840b5a02,0.9,2.7
943,27b7a406b,0.1,3.8
944,310ea711c,0.0,0.5
945,6ed73fc84,0.0,0.0
946,79ef1fd27,0.4,2.7
947,a124a31ee,0.0,0.2
948,1a3da2ae5,0.3,0.8
949,7adc5209e,0.2,3.3
950,7188b5e8c,0.8,0.8
951,e01bb78f2,-0.2,0.8
952,b8aa48ca7,0.4,1.7
953,a854aca45,0.1,1.8
954,513062327,0.4,2.9
955,576dcc546,0.9,0.9
956,8311f29c4,0.4,1.7
957,63df28877,0.5,1.8
958,418a25e6b,0.0,2.9
959,779bcf3fd,0.8,0.8
960,43f99cecc,0.9,1.8
961,656c5e0ff,0.2,2.9
962,e9b641d69,0.2,1.1
963,a2665a33f,0.3,4.4
964,44b6a5b46,0.3,1.0
965,91298d5cf,0.3,0.7
966,64c1c412b,0.2,2.7
967,7564c7b62,0.4,3.1
968,607744326,0.2,1.0
969,6308b5232,0.0,2.1
970,668e0428c,0.1,2.5
971,8ff66c239,0.3,3.3
972,440ab06be,0.4,0.9
973,ada465227,0.3,1.3
974,24e2e049e,0.1,0.1
975,4138a8f48,0.1,1.5
976,25e0e0edf,0.1,0.3
977,107c49414,0.3,1.4
978,5e1856e1d,0.6,0.6
979,f1e99433d,0.0,1.9
980,76a045292,0.4,2.6
981,dd3856456,0.4,0.9
982,08e8e74c3,0.5,2.0
983,50339ca55,0.0,2.4
984,6d089036f,0.0,3.8
985,4dbcd1d36,0.2,2.5
986,4a8caef08,0.0,2.9
987,41612698d,0.5,1.6
988,8cb067b2f,0.0,1.8
989,f4e748c72,0.2,2.3
990,9e9959db4,0.3,7.1
991,b9f58834b,0.3,2.9
992,49d1423d5,0.3,2.7
993,cf9e48222,0.5,7.5
994,fd9375e71,0.6,0.6
995,1de957113,0.2,1.4
996,56c329fdf,0.9,1.9
997,220e9aa26,0.1,2.3
998,bac34e381,0.6,1.9
999,5382ef1e5,0.2,1.0
1000,af39d67a5,0.0,0.4
1001,1ef39cee1,0.0,1.3
1002,cd9d97bc8,0.0,0.4
1003,12c071b30,0.9,2.8
1004,a4de6ea51,0.0,1.4
1005,549273935,0.6,1.2
1006,76301f924,-0.3,1.3
1007,acf333094,0.4,1.3
1008,06ed12b93,0.0,4.1
1009,bcf13ec9d,0.2,0.2
1010,27e6b452b,-0.1,0.9
1011,9ba39bba6,0.0,0.0
1012,fce9a96ce,0.0,0.0
1013,f13821512,0.2,2.7
1014,928fba0c4,0.4,1.4
1015,3485ea1db,-0.5,0.5
1016,66064ba80,0.0,0.0
1017,b23e29c89,0.3,9.8
1018,3cf06742b,-0.1,0.1
1019,87aff0121,0.2,5.6
1020,63697128e,0.7,1.5
1021,ec0fd1a7e,0.9,0.9
1022,5e9737811,0.9,0.9
1023,c4c4a926f,0.1,4.9
1024,ad9d334b5,0.7,2.1
1025,0be09ae87,0.1,0.2
1026,2ddad75c0,0.0,0.0
1027,ea055de86,0.3,5.5
1028,86379f12f,0.2,5.0
1029,8b693ca84,0.8,0.8
1030,4fe9ef7ce,0.5,2.7
1031,c68815d52,0.2,0.9
1032,4416baea8,-0.4,0.8
1033,e6e4a6f37,0.3,1.3
1034,714b4fa64,0.2,0.8
1035,148686ce8,0.2,0.8
1036,39b7ed1c3,0.1,2.8
1037,b65f00ae4,0.1,2.2
1038,5701c7885,0.4,2.0
1039,596c81470,0.6,1.9
1040,9c3f9ca37,0.2,2.1
1041,040736f83,-0.3,1.8
1042,7ee6fe581,0.6,2.0
1043,a2cf852c0,0.7,0.7
1044,061f6b476,0.9,1.8
1045,e90930a27,0.3,1.3
1046,9614a6b17,0.0,0.8
1047,9e5ba0e42,0.0,0.0
1048,6d3930bb1,0.0,1.3
1049,f3a5451b9,0.3,4.4
1050,dac37d01d,0.1,0.2
1051,b94ddd6a9,0.4,2.5
1052,2f18b4092,-0.4,0.9
1053,6cfbd44df,0.2,0.8
1054,148f526cb,0.5,1.6
1055,8f13a2d89,0.2,2.9
1056,ce0deaac0,-0.2,0.2
1057,c9a4f831b,0.0,0.5
1058,4359d65e7,0.6,0.6
1059,967ee6c2e,0.2,1.5
1060,46f656f13,0.6,3.0
1061,89fd79488,0.1,0.6
1062,37438ea50,0.0,0.2
1063,4325e9930,0.0,0.1
1064,b1db8335c,0.4,2.4
1065,ec53a8725,0.5,2.3
1066,73a2be705,0.0,4.7
1067,cba2fb07e,0.8,0.8
1068,53b3ef282,0.1,3.1
1069,ef4dce041,0.4,2.3
1070,3e4f81782,0.0,3.4
1071,457de178d,0.5,8.0
1072,375905770,0.0,0.2
1073,e42a8863f,0.2,1.3
1074,f94c2a347,0.9,0.9
1075,da7680082,0.2,1.5
1076,f45171393,-0.1,0.9
1077,8b9739cef,0.4,0.9
1078,0eade2f7c,-0.1,0.3
1079,2208d2be1,0.3,6.9
1080,5489e2b50,-0.3,0.3
1081,6f1580039,0.3,8.9
1082,50abab539,0.1,3.4
1083,89d80665a,0.4,4.8
1084,4df0d1886,0.8,0.8
1085,14ae60869,0.1,1.7
1086,daed4ac40,0.2,1.0
1087,28060651e,0.2,2.3
1088,17ba1d7ce,0.3,1.5
1089,e32467940,0.1,0.1
1090,e976f3d3a,0.4,0.9
1091,cb5e73024,0.1,3.0
1092,d5df16a32,0.3,5.6
1093,b1d288322,0.0,2.8
1094,88dbaffe0,0.4,1.5
1095,4aa44d3c9,0.2,0.2
1096,0ced977d7,0.0,1.7
1097,cdf5760e8,-0.1,0.2
1098,66a1d5bc4,0.3,1.7
1099,134b82d89,0.8,0.8
1100,82f52a225,0.3,1.0
1101,6ab29b3d4,0.2,1.5
1102,fb6c5726f,0.2,3.4
1103,9aa5ab22f,0.1,1.5
1104,769d800fa,-0.2,2.9
1105,d61dd6a6b,0.1,2.8
1106,7c1a39de5,0.7,1.4
1107,0977caea0,0.0,1.6
1108,8a1b27ab1,0.9,0.9
1109,6e77550de,0.3,2.6
1110,cd47ddc13,0.5,9.2
1111,6efbd2584,0.8,0.8
1112,bea48a6a7,0.3,0.3
1113,5b31b0fa4,0.5,1.5
1114,cdd2cac09,0.4,3.1
1115,dffa9e326,0.1,1.3
1116,a460a6274,0.0,0.0
1117,c763886a6,0.5,1.1
1118,196f95fdb,0.1,2.3
1119,7c3481fda,-0.1,0.9
1120,da4b60344,0.3,2.3
1121,1a676ca88,0.3,1.0
1122,ff706f8cc,0.0,5.6
1123,0e49eebb3,-0.2,1.7
1124,5c1fa6bd2,0.4,2.0
1125,fc48054c2,0.3,2.5
1126,03188ecad,0.6,1.2
1127,82b3d7fc6,0.8,0.8
1128,0e1a54250,0.1,2.9
1129,2ba019cb8,0.8,0.8
1130,a8271c7e3,0.1,4.9
1131,23874f644,0.4,0.8
1132,d2be70a4c,0.3,0.3
1133,de0f96a50,0.2,1.3
1134,d6d9a938f,-0.6,0.6
1135,ec2c40301,0.0,0.0
1136,17bdf954a,0.0,0.2
1137,5b22f97b3,0.1,4.4
1138,cff3127ad,0.3,3.8
1139,6c5f1f0a3,0.3,0.7
1140,c9e2b26c4,0.3,2.0
1141,ee01c4e6c,0.2,0.4
1142,0c752844d,0.3,1.4
1143,132cc7d6c,0.2,1.3
1144,cfd4c95d9,0.0,1.6
1145,318c35c04,-0.1,3.4
1146,f1c03b3d0,0.0,0.0
1147,5fb30c1f8,0.7,0.7
1148,5f3a4dab0,0.5,2.0
1149,8dccbb182,0.7,0.7
1150,b3408d846,0.2,0.4
1151,f5170bc70,0.1,0.7
1152,f03af5072,0.4,5.2
1153,1c60a65e8,0.0,1.9
1154,91d6a2898,0.4,2.5
1155,d73b2a4c6,0.0,13.0
1156,cb8193d43,0.5,1.0
1157,cc14a0fb9,0.2,1.1
1158,752eb9714,0.2,2.5
1159,681a6f552,0.3,0.3
1160,2cf6b6627,0.6,0.6
1161,f6fac7b56,0.3,4.8
1162,c30f7cde0,0.7,2.3
1163,0822c54d5,0.0,1.3
1164,1f467ba22,0.5,2.1
1165,9f41a024f,0.5,2.5
1166,d9c151e72,0.4,5.0
1167,c382bae22,0.4,1.7
1168,e4aa86e0a,0.9,0.9
1169,ba7ade913,0.0,3.7
1170,3dc8f1328,0.5,2.5
1171,ae0bc846b,0.3,1.9
1172,3c0ca0676,0.0,2.6
1173,3711579ed,0.1,0.5
1174,d837f80dd,0.3,1.8
1175,1a6becd27,0.3,1.1
1176,705a6dffe,0.3,2.7
1177,61003963a,0.3,0.3
1178,fa1c96e93,0.0,1.2
1179,5fd83540b,0.5,1.1
1180,3acfe9fcd,0.9,0.9
1181,7711871ae,0.1,13.3
1182,91b580948,0.1,3.4
1183,33a373ca9,0.4,2.0
1184,770f24682,0.0,1.2
1185,d2fae31e8,0.0,4.4
1186,093a35049,0.8,0.8
1187,4012be917,0.6,5.2
1188,ee9e87618,0.3,1.1
1189,a16f85c6f,0.9,0.9
1190,ac6adc2e4,0.0,0.0
1191,840fbaeba,0.8,1.7
1192,91054dc16,0.2,2.6
1193,ef8782012,0.6,4.4
1194,d026d2fb8,0.4,2.8
1195,45bec784b,0.2,2.3
1196,e92d3d4cf,0.6,2.6
1197,4d7fd1ee8,0.6,2.4
1198,474db10df,-0.1,1.0
1199,2b54ee792,-0.2,0.9
1200,87615b2c6,0.7,4.4
1201,2ca38a180,0.3,1.9
1202,fc46e61c5,0.2,4.1
1203,de0a86ccf,0.3,5.6
1204,faf6a8cd0,0.2,1.2
1205,1be58123d,0.6,2.4
1206,a674a0bd7,0.0,1.4
1207,45408f88d,0.3,0.9
1208,cb33000d9,0.0,1.7
1209,6842b7ff9,0.2,0.6
1210,1d2a7f0dd,0.3,1.1
1211,b49c33f08,0.7,1.5
1212,71510cf8b,0.2,0.2
1213,90a967a14,0.7,0.7
1214,787a8c11d,-0.2,1.1
1215,9eca51592,0.3,1.1
1216,b6f1e40a5,0.1,1.1
1217,de0f0272c,0.0,0.0
1218,e63eea2f7,0.1,2.1
1219,c18cc87cd,0.3,3.0
1220,104d9b198,0.1,2.7
1221,c63dc4adb,0.2,2.4
1222,f0cd0a4cc,0.0,1.0
1223,52602ec39,0.3,2.3
1224,f5de721c8,0.9,0.9
1225,01da89f29,0.2,5.7
1226,249540f2d,0.0,5.1
1227,d973f1d5c,0.6,1.9
1228,776354931,0.2,2.7
1229,70b3d1f9c,0.0,1.8
1230,91c023cb7,0.0,2.6
1231,d147c39fb,0.7,2.2
1232,2c7a8ea18,0.3,3.0
1233,de01d00eb,0.2,1.4
1234,822193428,0.5,2.8
1235,4c1981df1,0.0,4.6
1236,0c5dbd29f,0.2,1.7
1237,a9c968c38,0.0,1.3
1238,0737e4f11,0.0,0.0
1239,d061bc124,0.5,1.6
1240,1c07c6ee5,0.0,0.2
1241,a5595a935,0.2,0.2
1242,a7554fc9e,0.3,0.3
1243,27eedd440,0.0,0.0
1244,be07596c5,0.4,3.6
1245,58ee93558,0.0,2.0
1246,4f39ec246,0.3,3.0
1247,740d9759c,0.1,0.2
1248,c04cf0018,0.8,0.8
1249,93cdb10e6,0.0,1.8
1250,409d5bc3d,0.4,1.8
1251,7acaea66e,0.5,2.0
1252,58906d012,0.3,2.5
1253,ecf521843,0.2,3.3
1254,bc22c806a,0.7,0.7
1255,740d87a41,0.0,2.3
1256,3afb76273,0.4,4.7
1257,b6c159277,0.7,3.5
1258,5df70cb5a,0.2,3.1
1259,cde10c57e,0.4,0.8
1260,ddd632a5f,0.2,3.2
1261,85c65d28b,0.7,0.7
1262,391da7c7d,0.3,2.1
1263,d7f98a1a1,0.1,0.1
1264,06634513c,0.0,1.2
1265,4dd8dd451,0.6,1.8
1266,1195168b6,0.7,0.7
1267,3c2e29219,0.0,19.0
1268,da7fe1120,-0.1,0.8
1269,b593502c5,0.9,0.9
1270,8a6f0c997,0.4,1.2
1271,8cba08869,0.3,3.0
1272,fbc0c9535,0.0,2.4
1273,b5f846518,0.0,0.0
1274,ea159d8da,0.4,2.2
1275,3a8f24615,0.9,0.9
1276,ef8ddd70b,0.8,0.8
1277,8ea9bb5d9,-0.3,2.5
1278,f7a37173d,0.8,0.8
1279,3c7dd9982,-0.1,0.1
1280,f35a5dd35,0.3,4.1
1281,e7e23bfbf,0.2,2.0
1282,e936b0102,0.2,0.7
1283,c0d50b9f1,0.3,3.7
1284,1a8215249,0.7,1.4
1285,9c95b7659,0.1,4.6
1286,d2dbe8b09,0.2,1.5
1287,9c714104f,0.5,1.7
1288,c6556750a,0.5,1.1
1289,c712cfd20,0.5,2.6
1290,ee24b09bb,0.2,8.8
1291,157e3e074,0.5,0.5
1292,052160ae6,0.0,0.4
1293,a91761e54,0.0,0.2
1294,243aaaf6c,0.4,4.7
1295,1d4d75d35,0.2,4.2
1296,b129e668c,0.2,1.7
1297,547f46854,0.6,3.2
1298,8421c66e6,0.3,2.2
1299,d76134f00,0.2,3.1
1300,50418fb29,0.1,3.3
1301,8c0eb7188,0.1,0.1
1302,cd3cd5fcc,0.1,1.1
1303,dc40c2612,0.3,0.7
1304,42b4b0024,0.5,2.0
1305,c12ee8ef0,0.8,0.8
1306,72b6bef39,0.7,1.5
1307,0d47275d4,0.0,1.1
1308,c0488da92,0.2,0.2
1309,37cb01a87,0.4,0.4
1310,dd7ad37e7,0.1,1.5
1311,bddf43d72,0.9,0.9
1312,c504cbfd4,0.1,2.5
1313,bcd6d7e62,0.3,1.9
1314,72b996452,0.8,1.7
1315,467aed7e3,0.4,4.4
1316,ced0659f2,0.0,0.0
1317,9dbcae6f7,0.6,4.9
1318,62332ea2c,0.2,2.0
1319,208843e22,0.2,1.0
1320,3821d75e9,0.1,1.1
1321,36ab1bdc9,0.1,0.1
1322,b4809e7d1,0.5,1.0
1323,dcecf2ba5,0.0,0.0
1324,53964c5d0,0.5,3.6
1325,3105b0012,0.2,2.3
1326,4e0d70679,0.9,0.9
1327,814430b64,0.4,0.9
1328,6c7fc08e6,-0.3,1.6
1329,ba8d53f1e,0.6,0.6
1330,277210bb9,0.7,3.6
1331,da353217d,0.8,0.8
1332,e809f1cb5,0.2,2.9
1333,bed78eb25,0.4,1.4
1334,699ee7fa6,0.2,2.3
1335,f252006a7,0.7,1.4
1336,7d2e6ed97,0.1,3.2
1337,bbd0c8f36,0.8,0.8
1338,00ac364a4,0.2,0.8
1339,8040ff400,0.9,0.9
1340,ac0cedc9c,0.0,0.3
1341,a5a4898db,0.6,0.6
1342,046dcb8fb,0.2,1.5
1343,6661d0fff,0.6,1.3
1344,9397426ea,0.3,6.4
1345,a892f5fd3,0.3,0.9
1346,2c983fe89,0.7,0.7
1347,842528c2a,0.8,0.8
1348,3fd5af157,0.8,0.8
1349,8fad77d5b,0.4,3.4
1350,01958f464,0.3,6.1
1351,76a8ffac4,0.0,0.3
1352,df25863ad,0.2,3.9
1353,234a5a54c,0.6,0.6
1354,58b4ba48f,0.1,1.8
1355,09cc3f346,0.3,0.3
1356,f45b8360a,0.0,1.3
1357,a34cf041b,0.2,1.6
1358,9a447e958,-0.7,0.7
1359,2a69070a9,0.4,0.4
1360,0658597c9,0.0,4.2
1361,3afe6f1fc,0.4,2.5
1362,651d63dd7,0.2,4.6
1363,7b872f1aa,0.0,1.7
1364,be21567c3,0.3,1.6
1365,d341fbfd6,0.2,1.3
1366,1e759fed0,0.5,2.6
1367,f9b0d3370,0.5,1.1
1368,447be811f,0.5,2.8
1369,393d6bda1,0.4,1.8
1370,642a88a93,0.2,4.2
1371,1ef7f27ab,0.2,1.6
1372,b94b99757,0.5,1.8
1373,aeffc6dfd,0.1,1.5
1374,c720ee024,0.9,0.9
1375,f071f1cb7,0.1,6.2
1376,721017d68,0.5,1.1
1377,0d635d0b4,-0.2,0.8
1378,0a7798d2b,0.3,13.6
1379,3be835fa8,0.2,2.2
1380,8b03c494a,0.5,1.0
1381,9aa40019a,0.0,0.6
1382,60ddc474c,0.1,1.6
1383,88448bdc5,0.1,2.1
1384,bf87b176d,0.4,3.5
1385,cecf7977d,0.7,2.1
1386,0edb4e3b2,0.3,1.2
1387,53c344d06,0.0,0.5
1388,f5bf7aabd,0.9,1.8
1389,92b5de07f,0.3,0.7
1390,fd279ad95,0.3,2.1
1391,d1d9012db,0.0,2.0
1392,99dcd9020,0.0,0.0
1393,ef638b9d9,0.0,2.6
1394,aa68a3672,0.4,0.8
1395,4fb9fc3d1,0.2,2.3
1396,af1125994,0.4,2.8
1397,2b8008b16,0.3,0.3
1398,6d815d3ef,0.1,1.5
1399,cc463360a,0.4,5.9
1400,856005eae,0.4,2.8
1401,818d4a56e,0.0,0.0
1402,39bf24ec8,0.0,0.0
1403,a55a04a05,0.0,0.0
1404,8e7c16add,0.4,3.5
1405,f348564a5,0.1,0.1
1406,3029fcad6,0.6,9.4
1407,99eb49749,0.1,0.1
1408,88af83705,0.9,1.9
1409,7a72ba3d7,0.0,0.6
1410,e58bebf13,0.4,5.2
1411,fd38d0da0,0.1,3.1
1412,9dca0bf20,0.9,0.9
1413,69b2e9f3f,0.4,7.3
1414,c1e816568,0.1,0.8
1415,5943080b2,0.5,0.5
1416,2d880df4f,0.4,0.9
1417,42ea2e045,0.2,0.2
1418,c1ed7562f,0.5,2.1
1419,292447561,0.3,3.1
1420,b4aa0c3ce,0.0,0.2
1421,fd8f64c6d,0.2,4.3
1422,6708ff204,0.5,2.5
1423,6154a6716,0.5,2.2
1424,fdfa41872,0.5,1.1
1425,c54b26d73,0.3,1.7
1426,fb4078a22,0.1,3.7
1427,9c788a6bb,0.0,0.0
1428,e95d902dc,0.5,1.7
1429,8c2aae63b,0.3,6.3
1430,dfb0b0928,0.4,0.9
1431,88df1460d,0.2,2.2
1432,deb43659b,0.1,0.1
1433,d3faf6a0e,-0.3,0.3
1434,a2cd0e1e4,0.8,0.8
1435,5e27bdcde,0.4,1.7
1436,5b59ef7ee,0.5,1.0
1437,ef1c393e4,0.3,0.9
1438,393e0c8a5,0.5,1.6
1439,96e9f6fd8,0.2,3.3
1440,d0fcfeb0f,0.4,2.1
1441,502d58dea,0.0,2.3
1442,196d58932,0.1,0.7
1443,ebabceece,0.7,0.7
1444,49f3710f9,0.3,7.0
1445,f6c91bc20,0.5,1.0
1446,a69ee8f61,0.3,0.7
1447,267f0065c,0.9,0.9
1448,9193c38af,0.5,11.7
1449,b48aa9d4a,0.3,1.2
1450,d5e351a09,0.0,2.9
1451,495ad1b56,-0.1,0.1
1452,98b66836d,0.4,1.3
1453,428877021,0.4,0.9
1454,f205b0649,0.1,8.7
1455,dbf8ba091,0.2,2.8
1456,1c4afcc03,0.0,14.8
1457,5c5f306fa,0.0,1.7
1458,6d6bb4a66,-0.2,0.5
1459,c89e5d2b1,0.3,2.5
1460,a2b2f53be,0.2,4.8
1461,5783d40a2,0.0,2.1
1462,bbe6ff890,0.3,4.0
1463,a01ab5b30,0.0,0.3
1464,878214747,0.1,1.6
1465,b0c918c91,0.8,0.8
1466,ebcdfedd2,0.0,3.0
1467,9e0b14cf6,-0.1,0.9
1468,0a140a67e,0.2,0.7
1469,f653550ac,0.2,3.2
1470,8e01a6de2,0.1,1.4
1471,f069c7c28,0.2,4.4
1472,8dbbd91bb,0.1,1.0
1473,7fbd06366,0.8,0.8
1474,a05c489dc,0.0,7.3
1475,18c7d13d3,0.6,1.3
1476,2340f8360,0.2,0.6
1477,ef86c51b2,0.2,6.1
1478,b8daff578,0.4,2.2
1479,fc50c89d3,0.2,2.2
1480,8c1fd43ef,0.0,1.3
1481,7433339b9,0.5,1.1
1482,081f88f27,0.0,1.7
1483,abea0e83e,0.2,2.8
1484,18a8b9b6e,0.1,1.9
1485,967fa3210,0.2,0.5
1486,679dad3c6,0.3,8.1
1487,687c0c2cd,0.0,0.2
1488,48a2630a1,0.0,1.3
1489,47cda4c03,0.6,2.4
1490,4133efff0,0.3,1.2
1491,e08644762,0.3,2.8
1492,9eb6e75e2,0.4,0.9
1493,9238eb7fc,0.8,0.8
1494,a6d3839d8,0.7,1.5
1495,e064d3504,0.4,2.1
1496,4079020a6,0.9,1.8
1497,aa0d42c80,0.1,4.4
1498,133c0e6b9,0.1,1.1
1499,a98d5b83b,0.1,2.6
1500,ab293b191,0.3,1.0
1501,43021e4ed,0.9,0.9
1502,f31b6eda3,0.2,0.9
1503,60bf93971,0.2,0.5
1504,77b247a02,0.4,0.8
1505,b9405015b,0.1,1.0
1506,7e19f2890,0.5,4.1
1507,6f94c942b,0.5,2.2
1508,d7185ffc1,0.4,2.1
1509,fabc9bfec,0.3,1.7
1510,9744dcc69,0.5,1.1
1511,ce27e496b,0.1,1.7
1512,3dd6ea6bb,0.2,1.1
1513,7678afa65,0.1,1.0
1514,469aab50e,0.8,1.6
1515,ac7edef88,0.6,1.2
1516,3dfe89264,0.0,2.4
1517,199da9e42,0.0,2.9
1518,abd366564,-0.1,1.1
1519,886debfe8,0.4,5.9
1520,249b350de,0.0,0.0
1521,5f7343089,0.5,1.8
1522,bf537cdb3,0.4,3.0
1523,f31090450,0.5,2.0
1524,c120a6f75,-0.3,0.3
1525,d1da78c20,0.9,0.9
1526,73f5dad5b,0.0,3.1
1527,5d168f0e6,0.0,0.0
1528,ae64cc2e7,0.3,4.5
1529,74e18bd5e,0.6,1.2
1530,b38e94f39,0.0,2.0
1531,fc7706b56,0.9,0.9
1532,2eaab0cb1,0.1,5.4
1533,44f198a24,0.0,0.4
1534,18734d13e,0.3,3.0
1535,73ae816ce,0.2,3.2
1536,38a81271c,0.1,5.8
1537,48d1e6446,0.3,3.2
1538,3e2c46391,0.5,3.8
1539,578880eb3,0.0,4.3
1540,81015c1aa,0.0,3.1
1541,6230b6c50,0.2,4.6
1542,3f2785c07,0.6,1.8
1543,81734dbc4,0.8,0.8
1544,9d66ac1e7,0.4,4.1
1545,f376f922e,0.1,0.1
1546,8cb325d19,0.5,1.7
1547,9baf0d577,0.1,2.7
1548,96353db69,0.5,1.0
1549,8a9465eee,0.4,1.6
1550,42ea4ccd8,0.3,3.6
1551,3a916e954,0.3,2.1
1552,cca005e96,0.4,0.8
1553,35fdb89c9,0.4,2.9
1554,d8be7f8b0,-0.1,1.3
1555,9c296a253,0.8,0.8
1556,b748dc1da,0.4,0.4
1557,e5d43f373,0.4,0.9
1558,2e3bec724,0.5,5.6
1559,e45ec98a4,0.4,4.1
1560,011350faf,0.3,0.7
1561,083787e4a,0.3,2.7
1562,8b0ea16a5,0.2,0.5
1563,f8204bf7c,0.6,1.9
1564,ddafef3c4,0.1,1.3
1565,938bcb826,0.0,1.9
1566,15e5b6d26,0.0,1.0
1567,c24516b64,0.1,1.6
1568,0dc32d6fd,0.2,3.6
1569,1ad691ca4,0.3,2.2
1570,0b32cba75,0.2,0.2
1571,e58225b2e,0.3,3.1
1572,48aa8ee7c,0.3,3.1
1573,3feae3fb7,0.3,2.0
1574,9a591a8d9,0.1,12.1
1575,e28bad751,0.5,2.9
1576,71b8ca636,0.7,0.7
1577,a40116bf1,0.8,0.8
1578,60f9fee55,0.0,3.4
1579,310c3f884,0.3,0.9
1580,6434d0273,0.4,5.1
1581,b810732ac,0.7,1.5
1582,ace26786b,0.5,4.3
1583,f5d0fdd2c,0.3,4.7
1584,6c64dd197,0.0,0.0
1585,9521ff66b,0.0,2.1
1586,c46e29741,0.1,2.1
1587,e6335f2ee,0.2,1.4
1588,b19556858,0.8,2.6
1589,8553b7037,0.4,3.2
1590,faa9b9b84,0.3,1.9
1591,0d25f084f,0.1,2.5
1592,4fc7557be,0.3,2.4
1593,4d75e5771,0.8,3.4
